-- Logs begin at Wed 2020-04-01 01:10:47 UTC, end at Wed 2020-04-01 02:40:31 UTC. --
Apr 01 01:51:44 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Apr 01 01:51:45 ubuntu dstat.sh[1374]: [286B blob data]
Apr 01 01:51:45 ubuntu dstat.sh[1374]:      time     |usr sys idl wai stl| used  free  buff  cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out |process              pid  cpu read write|process              pid  read write cpu|  memory process | used  free|lis  act  syn  tim  clo 
Apr 01 02:38:24 ubuntu dstat.sh[1374]: 01-04 02:38:24|  7   2  91   0   0|2766M  539M 19.2M  676M|  10k 4902B|   0     0 |   0     0 |1062  2000 |1.24 1.22 1.61|3.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   43k 439B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:25 ubuntu dstat.sh[1374]: 01-04 02:38:25|  7   3  88   3   0|2766M  539M 19.2M  676M|  10k 4860B|   0   380k|   0  14.0 |1159  2154 |1.22 1.22 1.61|1.0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   43k 461B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:26 ubuntu dstat.sh[1374]: 01-04 02:38:26|  9   2  88   1   0|2766M  539M 19.2M  676M|  11k 5286B|   0    56k|   0  7.00 |1200  2116 |1.22 1.22 1.61|2.0   0 1.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   43k 459B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:27 ubuntu dstat.sh[1374]: 01-04 02:38:27|  7   2  90   2   1|2766M  539M 19.2M  676M|  10k 4902B|   0    68k|   0  6.00 |1153  2095 |1.22 1.22 1.61|1.0   0   0|   0     0 |python               7457 1.5%   0    0 |python2              1510   43k 462B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:28 ubuntu dstat.sh[1374]: 01-04 02:38:28| 10   2  87   1   0|2766M  539M 19.2M  676M|  10k 4524B|   0    36k|   0  3.00 |1222  2218 |1.22 1.22 1.61|1.0   0 1.0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   43k 459B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:29 ubuntu dstat.sh[1374]: 01-04 02:38:29|  9   1  90   0   0|2766M  539M 19.2M  676M|  12k 4752B|   0     0 |   0     0 |1193  2114 |1.22 1.22 1.61|1.0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   43k 427B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:30 ubuntu dstat.sh[1374]: 01-04 02:38:30|  8   3  88   2   0|2766M  539M 19.2M  676M|  11k 4902B|   0   156k|   0  9.00 |1158  2053 |1.20 1.21 1.61|  0   0 1.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   43k 466B  0%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:31 ubuntu dstat.sh[1374]: 01-04 02:38:31|  9   2  87   1   0|2766M  539M 19.2M  676M|7767B 4416B|   0    52k|   0  6.00 |1212  2247 |1.20 1.21 1.61|  0   0 7.0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   43k 462B0.5%|mysqld       298M|   0     0 |  24  190    0    1    1
Apr 01 02:38:32 ubuntu dstat.sh[1374]: 01-04 02:38:32| 19   3  75   3   0|2766M  537M 19.3M  677M|  10k 5628B|8192B  128k|2.00  20.0 |1481  3574 |1.20 1.21 1.61|2.0   0 1.0|   0     0 |tempest              272974.5%   0    0 |python2              1510   43k 475B  0%|mysqld       298M|   0     0 |  24  194    0    1    1
Apr 01 02:38:33 ubuntu dstat.sh[1374]: 01-04 02:38:33| 55   2  42   0   0|2766M  537M 19.3M  677M|7679B 4374B|   0     0 |   0     0 |1569  2619 |1.20 1.21 1.61|1.0 1.0   0|   0     0 |python               6012  31% 456B2534B|python2              1510   44k 437B  0%|mysqld       298M|   0     0 |  24  192    0    5    1
Apr 01 02:38:34 ubuntu dstat.sh[1374]: 01-04 02:38:34| 54  10  31   5   1|2768M  536M 19.3M  677M|8017B 4860B|   0   220k|   0  21.0 |1755  3454 |1.20 1.21 1.61|2.0   0  18|   0     0 |python               6012  16%   0 8402B|python2              1510   45k 478B0.5%|mysqld       298M|   0     0 |  24  192    0    9    1
Apr 01 02:38:35 ubuntu dstat.sh[1374]: 01-04 02:38:35| 54   3  41   2   1|2768M  535M 19.3M  677M|7673B 4758B|   0   124k|   0  9.00 |1702  3178 |1.27 1.23 1.61|1.0   0   0|   0     0 |python               6013  22%   0 1791B|python2              1510   45k 459B  0%|mysqld       298M|   0     0 |  24  192    0   14    1
Apr 01 02:38:36 ubuntu dstat.sh[1374]: 01-04 02:38:36| 19   3  77   2   0|2768M  535M 19.4M  677M|  29k 9072B|   0    72k|   0  6.00 |1446  2649 |1.27 1.23 1.61|  0   0   0|   0     0 |ironic-conducto      156786.5%  18k  24k|python2              1510   46k 461B0.5%|mysqld       298M|   0     0 |  24  191    0   17    1
Apr 01 02:38:37 ubuntu dstat.sh[1374]: 01-04 02:38:37| 18   3  72   8   0|2768M  535M 19.4M  677M|  25k 8861B| 116k  245k|11.0  25.0 |1506  2841 |1.27 1.23 1.61|2.0   0   0|   0     0 |ironic-conducto      156783.5% 100k  26k|ironic-conducto      15678 100k  26k3.5%|mysqld       298M|   0     0 |  24  193    0   23    1
Apr 01 02:38:38 ubuntu dstat.sh[1374]: 01-04 02:38:38| 15   3  79   3   1|2768M  535M 19.4M  677M|  26k 9601B|  24k   73k|4.00  10.0 |1438  2566 |1.27 1.23 1.61|1.0   0   0|   0     0 |ironic-conducto      156784.0%  29k  29k|ironic-conducto      15678  29k  29k4.0%|mysqld       298M|   0     0 |  24  193    0   27    1
Apr 01 02:38:39 ubuntu dstat.sh[1374]: 01-04 02:38:39| 13   2  84   1   0|2768M  535M 19.4M  678M|  29k 8771B|   0    72k|   0  3.00 |1364  2344 |1.27 1.23 1.61|3.0   0   0|   0     0 |ironic-conducto      156784.0%  19k  19k|python2              1510   47k 455B0.5%|mysqld       298M|   0     0 |  24  190    0   29    1
Apr 01 02:38:40 ubuntu dstat.sh[1374]: 01-04 02:38:40| 11   3  86   0   0|2768M  534M 19.4M  678M|  16k 6191B|   0     0 |   0     0 |1211  2195 |1.24 1.22 1.60|  0   0   0|   0     0 |uwsgi                147543.0%1237B8286B|python2              1510   48k 444B  0%|mysqld       298M|   0     0 |  24  190    0   30    1
Apr 01 02:38:41 ubuntu dstat.sh[1374]: 01-04 02:38:41| 10   2  80   9   0|2768M  534M 19.4M  678M|7042B 4374B|4096B 1728k|1.00  56.0 |1275  2365 |1.24 1.22 1.60|  0   0 2.0|   0     0 |uwsgi                147513.0%1237B8286B|python2              1510   48k 485B0.5%|mysqld       298M|   0     0 |  24  190    0   31    1
Apr 01 02:38:42 ubuntu dstat.sh[1374]: 01-04 02:38:42| 10   2  88   1   0|2768M  534M 19.4M  678M|  17k 6125B|   0    64k|   0  5.00 |1242  2189 |1.24 1.22 1.60|  0   0   0|   0     0 |uwsgi                147543.0%1237B8286B|python2              1510   48k 460B  0%|mysqld       298M|   0     0 |  24  190    0   32    1
Apr 01 02:38:43 ubuntu dstat.sh[1374]: 01-04 02:38:43| 12   2  83   1   1|2768M  534M 19.5M  678M|7408B 4374B|   0    56k|   0  6.00 |1281  2210 |1.24 1.22 1.60|  0   0   0|   0     0 |uwsgi                147512.5%1237B8286B|python2              1510   48k 464B0.5%|mysqld       298M|   0     0 |  24  190    0   33    1
Apr 01 02:38:44 ubuntu dstat.sh[1374]: 01-04 02:38:44| 12   4  84   0   0|2768M  534M 19.5M  678M|7800B 5202B|   0    72k|   0  6.00 |1206  2185 |1.24 1.22 1.60|  0   0   0|   0     0 |mysqld               632  3.0%   0    0 |python2              1510   48k 450B0.5%|mysqld       298M|   0     0 |  24  190    0   34    1
Apr 01 02:38:45 ubuntu dstat.sh[1374]: 01-04 02:38:45| 12   2  84   1   0|2768M  534M 19.5M  678M|  17k 5705B|   0    44k|   0  3.00 |1233  2176 |1.14 1.20 1.60|3.0   0   0|   0     0 |ironic-conducto      156783.5%8574B9393B|python2              1510   48k 473B  0%|mysqld       298M|   0     0 |  24  190    0   35    1
Apr 01 02:38:46 ubuntu dstat.sh[1374]: 01-04 02:38:46| 22   3  72   3   0|2768M  534M 19.5M  678M|8168B 4860B|   0   180k|   0  17.0 |1328  2805 |1.14 1.20 1.60|  0 1.0   0|   0     0 |uwsgi                3630 5.0%1276B4234B|python2              1510   49k 468B0.5%|mysqld       298M|   0     0 |  24  192    0   36    1
Apr 01 02:38:47 ubuntu dstat.sh[1374]: 01-04 02:38:47| 44   6  42   8   1|2768M  534M 19.6M  678M|6390B 4716B|4096B  520k|1.00  56.0 |1960  3833 |1.14 1.20 1.60|2.0   0 1.0|   0     0 |python               6013  11%1193B6972B|python2              1510   50k 493B  0%|mysqld       298M|   0     0 |  24  196    0   42    1
Apr 01 02:38:48 ubuntu dstat.sh[1374]: 01-04 02:38:48| 46   6  40   6   0|2768M  533M 19.8M  678M|7456B 4860B|   0   496k|   0  54.0 |1908  4230 |1.14 1.20 1.60|2.0   0   0|   0     0 |python               6013  12% 456B4609B|python2              1510   51k 472B0.5%|mysqld       298M|   0     0 |  24  196    0   48    1
Apr 01 02:38:49 ubuntu dstat.sh[1374]: 01-04 02:38:49| 39   9  43   8   0|2656M  645M 20.1M  679M|  10k   22k| 704k  116k|84.0  13.0 |1699  3267 |1.14 1.20 1.60|1.0   0 1.0|   0     0 |uwsgi                3631  11%1285B6686B|python2              1510   51k 492B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:50 ubuntu dstat.sh[1374]: 01-04 02:38:50| 10   2  68  21   0|2655M  644M 20.4M  680M|7390B 4536B| 308k 5236k|10.0  92.0 |1426  2818 |1.21 1.21 1.60|1.0 1.0   0|   0     0 |mysqld               632  1.5%   0    0 |python2              1510   51k 488B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:51 ubuntu dstat.sh[1374]: 01-04 02:38:51|  6   3  87   5   0|2656M  644M 20.4M  680M|  10k 4698B|   0   896k|   0  41.0 |1338  2270 |1.21 1.21 1.60|2.0   0 2.0|   0     0 |python               8156 1.5%   0    0 |python2              1510   51k 463B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:52 ubuntu dstat.sh[1374]: 01-04 02:38:52| 11   2  49  37   0|2656M  644M 20.4M  680M|  10k 4860B|   0  1020k|   0  80.0 |1331  2207 |1.21 1.21 1.60|  0 3.0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   51k 465B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:53 ubuntu dstat.sh[1374]: 01-04 02:38:53|  7   2   8  82   1|2656M  644M 20.4M  680M|  14k 4860B|   0  1656k|   0   133 |1344  2077 |1.21 1.21 1.60|  0 2.0   0|   0     0 |python               7457 1.5%   0    0 |python2              1510   51k 480B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:54 ubuntu dstat.sh[1374]: 01-04 02:38:54|  7   2  48  43   0|2656M  644M 20.4M  680M|  26k 4374B|   0   984k|   0   138 |1444  2072 |1.21 1.21 1.60|1.0 2.0   0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   51k 465B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:55 ubuntu dstat.sh[1374]: 01-04 02:38:55|  7   1  41  51   0|2655M  644M 20.5M  680M|8304B 4860B|   0  1288k|   0  97.0 |1302  2199 |1.36 1.24 1.61|  0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   51k 457B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:56 ubuntu dstat.sh[1374]: 01-04 02:38:56|  7   2  88   2   2|2656M  644M 20.5M  680M|8793B 4374B|   0    52k|   0  6.00 |1161  2077 |1.36 1.24 1.61|  0   0   0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   51k 469B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:57 ubuntu dstat.sh[1374]: 01-04 02:38:57|  5   2  91   2   1|2656M  644M 20.5M  680M|  11k 4374B|   0    52k|   0  6.00 |1173  2069 |1.36 1.24 1.61|2.0   0   0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   51k 464B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:58 ubuntu dstat.sh[1374]: 01-04 02:38:58| 10   1  87   2   1|2655M  644M 20.5M  680M|7943B 4860B|   0    36k|   0  3.00 |1213  2264 |1.36 1.24 1.61|  0   0   0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   51k 463B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:38:59 ubuntu dstat.sh[1374]: 01-04 02:38:59|  8   4  85   3   1|2655M  644M 20.5M  680M|6518B 4446B|   0   112k|   0  12.0 |1119  2121 |1.36 1.24 1.61|  0   0   0|   0     0 |mysqld               632  2.0%   0    0 |python2              1510   51k 465B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:00 ubuntu dstat.sh[1374]: 01-04 02:39:00|  6   2  86   6   1|2655M  644M 20.6M  680M|6942B 4500B|   0   392k|   0  21.0 |1151  2141 |1.25 1.22 1.60|2.0   0   0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   51k 471B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:01 ubuntu dstat.sh[1374]: 01-04 02:39:01|  7   2  91   1   0|2656M  644M 20.6M  680M|7020B 4482B|   0     0 |   0     0 |1084  2023 |1.25 1.22 1.60|4.0 1.0 2.0|   0     0 |beam.smp             2039 1.0%   0    0 |python2              1510   51k 455B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:02 ubuntu dstat.sh[1374]: 01-04 02:39:02|  8   3  89   0   0|2656M  644M 20.6M  680M|7961B 4752B|   0    56k|   0  6.00 |1141  2160 |1.25 1.22 1.60|3.0   0   0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   51k 453B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:03 ubuntu dstat.sh[1374]: 01-04 02:39:03|  6   2  91   1   1|2655M  644M 20.6M  680M|7753B 4374B|   0    44k|   0  3.00 |1115  2059 |1.25 1.22 1.60|3.0   0   0|   0     0 |python               8156 1.0%   0    0 |python2              1510   51k 469B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:04 ubuntu dstat.sh[1374]: 01-04 02:39:04|  7   1  92   0   0|2656M  644M 20.6M  680M|5931B 3888B|   0     0 |   0     0 |1136  2085 |1.25 1.22 1.60|2.0   0   0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   51k 433B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:05 ubuntu dstat.sh[1374]: 01-04 02:39:05|  6   2  71  21   0|2656M  644M 20.6M  680M|7252B 4860B|   0  1172k|   0  63.0 |1243  2179 |1.15 1.20 1.59|2.0   0   0|   0     0 |python               7457 1.0%   0    0 |python2              1510   51k 463B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:06 ubuntu dstat.sh[1374]: 01-04 02:39:06|  8   1  90   1   1|2656M  644M 20.6M  680M|7995B 4374B|   0    48k|   0  6.00 |1162  2199 |1.15 1.20 1.59|2.0   0   0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   51k 469B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:07 ubuntu dstat.sh[1374]: 01-04 02:39:07|  8   1  89   1   0|2656M  644M 20.6M  680M|7470B 4374B|   0    52k|   0  6.00 |1086  1956 |1.15 1.20 1.59|1.0   0   0|   0     0 |jbd2/vda1-8          298  0.5%   0    0 |python2              1510   51k 459B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:08 ubuntu dstat.sh[1374]: 01-04 02:39:08|  6   2  92   0   1|2656M  644M 20.6M  680M|6900B 4860B|   0     0 |   0     0 |1070  2018 |1.15 1.20 1.59|  0   0   0|   0     0 |python               7457 1.5%   0    0 |python2              1510   51k 443B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:09 ubuntu dstat.sh[1374]: 01-04 02:39:09| 11   2  84   3   1|2656M  644M 20.6M  680M|7718B 4860B|   0    52k|   0  6.00 |1143  2213 |1.15 1.20 1.59|  0   0   0|   0     0 |mysqld               632  3.0%   0    0 |python2              1510   51k 470B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:10 ubuntu dstat.sh[1374]: 01-04 02:39:10|  7   2  88   4   0|2655M  644M 20.7M  680M|6900B 4860B|   0   256k|   0  15.0 |1117  2180 |1.06 1.18 1.58|  0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   51k 455B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:11 ubuntu dstat.sh[1374]: 01-04 02:39:11|  7   1  88   3   1|2656M  643M 20.7M  680M|7800B 4374B|   0    76k|   0  6.00 |1124  2122 |1.06 1.18 1.58|  0   0 2.0|   0     0 |swift-account-s      769  1.0%   0    0 |python2              1510   51k 475B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:12 ubuntu dstat.sh[1374]: 01-04 02:39:12|  9   1  81   8   0|2656M  643M 20.7M  680M|7401B 4860B|   0    56k|   0  6.00 |1173  2139 |1.06 1.18 1.58|  0   0   0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   51k 451B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:13 ubuntu dstat.sh[1374]: 01-04 02:39:13|  6   2  91   2   0|2656M  643M 20.7M  680M|7847B 4860B|   0    36k|   0  3.00 |1206  2251 |1.06 1.18 1.58|1.0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   51k 453B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:14 ubuntu dstat.sh[1374]: 01-04 02:39:14|  8   2  89   0   1|2656M  643M 20.7M  680M|7282B 4374B|   0     0 |   0     0 |1180  2152 |1.06 1.18 1.58|  0   0 5.0|   0     0 |python               6729 1.0%  89B1804B|python2              1510   51k 441B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:15 ubuntu dstat.sh[1374]: 01-04 02:39:15|  6   1  88   5   1|2656M  643M 20.7M  680M|7977B 4860B|   0   152k|   0  9.00 |1224  2122 |0.97 1.16 1.57|  0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   51k 470B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:16 ubuntu dstat.sh[1374]: 01-04 02:39:16|  8   3  86   3   1|2656M  643M 20.7M  680M|9638B 4860B|   0    48k|   0  6.00 |1218  2040 |0.97 1.16 1.57|1.0   0   0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   51k 463B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:17 ubuntu dstat.sh[1374]: 01-04 02:39:17|  7   3  86   2   1|2656M  643M 20.7M  680M|9863B 4716B|   0    52k|   0  6.00 |1111  1926 |0.97 1.16 1.57|  0   0   0|   0     0 |python               6729 1.0%   0    0 |python2              1510   51k 469B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:18 ubuntu dstat.sh[1374]: 01-04 02:39:18|  7   2  92   0   0|2656M  643M 20.7M  680M|8124B 4860B|   0   113k|   0  9.00 |1141  2012 |0.97 1.16 1.57|1.0   0   0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   51k 450B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:19 ubuntu dstat.sh[1374]: 01-04 02:39:19| 11   4  84   0   1|2656M  643M 20.7M  680M|7950B 4860B|   0    60k|   0  6.00 |1169  2022 |0.97 1.16 1.57|2.0   0   0|   0     0 |mysqld               632  7.0%   0    0 |python2              1510   51k 454B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:20 ubuntu dstat.sh[1374]: 01-04 02:39:20| 10   3  77  10   1|2655M  643M 20.8M  681M|  86k 5504B|  76k   52k|6.00  4.00 |1202  2091 |0.89 1.14 1.56|  0 1.0 1.0|   0     0 |python               7457 2.0%1839B 658B|python2              1510   51k 487B  0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:21 ubuntu dstat.sh[1374]: 01-04 02:39:21| 12   3  29  56   1|2658M  639M 21.2M  681M|  20k 6665B|1420k  160k| 160  13.0 |1423  2698 |0.89 1.14 1.56|1.0 1.0 3.0|   0     0 |ironic-conducto      156784.5%8593B  12k|python2              27968 373k   0 1.0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:22 ubuntu dstat.sh[1374]: 01-04 02:39:22| 14   4  26  56   0|2666M  630M 21.2M  682M|9803B 5400B| 904k  156k|63.0  9.00 |1420  2328 |0.89 1.14 1.56|3.0   0 3.0|   0     0 |python2              279686.0% 678k  98k|python2              27968 678k  98k6.0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:23 ubuntu dstat.sh[1374]: 01-04 02:39:23|  9   3  40  49   0|2670M  626M 21.5M  683M|  11k 5400B| 496k  328k|73.0  12.0 |1257  2419 |0.89 1.14 1.56|  0 3.0 1.0|   0     0 |molteniron           279722.0% 731k   0 |molteniron           27972 589k   0 2.0%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:24 ubuntu dstat.sh[1374]: 01-04 02:39:24| 16   6  38  40   1|2711M  583M 21.8M  684M|8969B 4860B|1608k  156k| 151  11.0 |1467  2400 |0.89 1.14 1.56|5.0   0   0|   0     0 |molteniron           27972 14%1452k   0 |molteniron           279721452k   0  14%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:25 ubuntu dstat.sh[1374]: 01-04 02:39:25| 11   4  76   9   1|2656M  638M 21.9M  685M|  10k 7308B| 680k  348k|49.0  18.0 |1386  2304 |0.90 1.14 1.56|1.0   0 2.0|   0     0 |swift-proxy-ser      2164 1.0%   0    0 |python2              1510   51k 491B0.5%|mysqld       298M|   0     0 |  24  194    0   49    1
Apr 01 02:39:26 ubuntu dstat.sh[1374]: 01-04 02:39:26|  7   1  28  62   1|2656M  637M 21.9M  685M|  10k 5400B|   0  1036k|   0  85.0 |1278  2053 |0.90 1.14 1.56|  0 4.0   0|   0     0 |python               6729 1.5%  89B1804B|python2              1510   51k   0   0%|mysqld       298M|   0     0 |  24  194    0   49    1
