"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","11 Mar 2020 14:03:43 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
11-03 14:34:22,6.091,1.523,91.878,0,0.508,2954899456,139051008,163856384,908386304,16826,4320,0,0,0,0,1200,2128,0.190,0.700,1.170,2,0,0,0,0,24,187,0,5,0
11-03 14:34:23,5.102,3.061,91.837,0,0,2954919936,139018240,163856384,908398592,8984,3888,0,0,0,0,1202,2275,0.190,0.700,1.170,0,0,0,0,0,24,187,0,5,0
11-03 14:34:24,3.627,2.073,94.301,0,0,2954936320,138985472,163856384,908414976,8087,4320,0,0,0,0,1155,2152,0.190,0.700,1.170,0,0,0,0,0,24,187,0,5,0
11-03 14:34:25,7.143,1.020,91.327,0,0.510,2954747904,139149312,163856384,908439552,17354,5219,0,0,0,0,1174,2215,0.190,0.700,1.170,0,0,0,0,0,24,187,0,5,0
11-03 14:34:26,5.076,2.538,91.371,1.015,0,2954731520,139149312,163856384,908455936,9024,4320,0,28672,0,2,1153,2147,0.170,0.690,1.160,0,0,0,0,0,24,187,0,5,0
11-03 14:34:27,9.184,1.531,88.265,0.510,0.510,2955206656,138637312,163856384,908492800,5886,3984,28672,0,2,0,1145,2196,0.170,0.690,1.160,0,0,2,0,0,24,187,0,5,0
11-03 14:34:28,8.122,1.523,87.817,1.015,1.523,2955190272,138637312,163856384,908509184,7765,4266,0,40960,0,3,1227,2179,0.170,0.690,1.160,0,0,0,0,0,24,187,0,5,0
11-03 14:34:29,7.143,1.531,89.286,2.041,0,2955075584,138735616,163856384,908525568,6506,4320,0,32768,0,3,1180,2092,0.170,0.690,1.160,0,0,0,0,0,24,187,0,5,0
11-03 14:34:30,16.751,2.538,62.944,17.259,0.508,2955182080,138571776,163864576,908574720,15400,5207,0,3608576,0,61,1449,2800,0.170,0.690,1.160,1,0,0,0,0,24,189,0,6,0
11-03 14:34:31,57.868,6.091,34.518,1.523,0,2958675968,134619136,163864576,909033472,9177,4308,110592,61440,7,6,1651,3017,0.240,0.700,1.160,5,0,10,0,0,24,189,0,7,0
11-03 14:34:32,61.194,13.433,23.881,0.995,0.498,2959220736,133881856,163868672,909221888,7477,4320,0,90112,0,6,1785,3365,0.240,0.700,1.160,2,0,19,0,0,24,191,0,8,0
11-03 14:34:33,60.406,10.660,26.904,1.523,0.508,2956627968,136257536,163885056,909422592,7879,3888,0,253952,0,21,1850,3250,0.240,0.700,1.160,3,0,7,0,0,24,189,0,9,0
11-03 14:34:34,63.819,12.060,22.613,1.005,0.503,2961240064,131047424,163889152,910016512,7887,4256,86016,126976,5,12,1898,3727,0.240,0.700,1.160,1,0,22,0,0,24,190,0,9,0
11-03 14:34:35,21.717,9.091,67.172,1.010,1.010,2957447168,134795264,163889152,910061568,27938,8189,0,77824,0,3,1628,2742,0.240,0.700,1.160,2,0,14,0,0,24,189,0,9,0
11-03 14:34:36,5.670,1.546,91.753,1.031,0,2957496320,134729728,163893248,910073856,8700,4514,0,57344,0,6,1284,2233,0.220,0.690,1.160,0,0,0,0,0,24,192,0,9,0
11-03 14:34:37,11.917,1.036,80.829,6.218,0,2957561856,134348800,163897344,910385152,17402,5445,0,1466368,0,48,1477,2651,0.220,0.690,1.160,1,0,2,0,0,24,189,0,10,0
11-03 14:34:38,4.688,2.083,92.188,1.042,0,2957582336,134316032,163897344,910397440,8064,4320,0,36864,0,3,1235,2293,0.220,0.690,1.160,1,0,0,0,0,24,189,0,9,0
11-03 14:34:39,7.179,2.564,89.744,0,0.513,2957402112,134352896,163897344,910540800,17065,5285,106496,0,8,0,1314,2413,0.220,0.690,1.160,0,0,0,0,0,24,189,0,9,0
11-03 14:34:40,5.699,1.554,62.176,30.570,0,2957545472,134189056,163909632,910548992,7814,4320,0,2207744,0,63,1269,2222,0.220,0.690,1.160,0,2,0,0,0,24,189,0,9,0
11-03 14:34:41,7.254,1.554,37.306,53.886,0,2957586432,134123520,163909632,910573568,9241,4526,0,1019904,0,185,1679,2313,0.280,0.690,1.160,1,1,0,0,0,24,190,0,9,0
11-03 14:34:42,18.687,3.030,48.990,28.788,0.505,2957447168,134094848,163930112,910721024,18840,5511,102400,638976,6,98,1741,3226,0.280,0.690,1.160,0,0,0,0,0,24,189,0,9,0
11-03 14:34:43,6.736,1.036,92.228,0,0,2957303808,134225920,163930112,910733312,9383,4320,0,0,0,0,1242,2235,0.280,0.690,1.160,0,0,0,0,0,24,189,0,9,0
11-03 14:34:44,6.122,1.531,87.245,5.102,0,2957307904,134193152,163938304,910753792,7465,4320,0,761856,0,24,1257,2273,0.280,0.690,1.160,1,0,0,0,0,24,189,0,9,0
11-03 14:34:45,6.667,2.051,89.231,1.538,0.513,2957324288,134160384,163942400,910766080,11200,4320,0,53248,0,6,1297,2286,0.280,0.690,1.160,0,0,0,0,0,24,189,0,10,0
11-03 14:34:46,5.208,1.562,93.229,0,0,2957271040,134193152,163942400,910786560,11946,3888,0,0,0,0,1182,2085,0.260,0.680,1.150,0,0,0,0,0,24,189,0,9,0
11-03 14:34:47,7.107,1.523,91.371,0,0,2957455360,134000640,163942400,910794752,9095,4320,0,45056,0,1,1153,2240,0.260,0.680,1.150,1,0,2,0,0,24,189,0,9,0
11-03 14:34:48,8.122,1.015,89.340,1.015,0.508,2957426688,134000640,163946496,910819328,8932,4320,0,49152,0,3,1199,2179,0.260,0.680,1.150,0,0,0,0,0,24,189,0,9,0
11-03 14:34:49,6.186,2.062,91.753,0,0,2957479936,133935104,163946496,910831616,8611,4320,0,0,0,0,1248,2256,0.260,0.680,1.150,0,0,0,0,0,24,189,0,9,0
11-03 14:34:50,6.061,2.525,85.859,5.556,0,2957279232,134098944,163962880,910852096,6741,3930,0,204800,0,15,1256,2246,0.260,0.680,1.150,0,0,0,0,0,24,189,0,9,0
11-03 14:34:51,5.128,2.051,89.231,1.538,2.051,2957307904,133906432,163966976,911011840,7276,4266,0,53248,0,6,1256,2195,0.240,0.670,1.140,0,0,0,0,0,24,189,0,9,0
11-03 14:34:52,8.500,1,90,0,0.500,2957344768,133873664,163966976,911007744,7076,3942,0,0,0,0,1192,2030,0.240,0.670,1.140,0,0,0,0,0,24,189,0,9,0
11-03 14:34:53,6.122,1.531,92.347,0,0,2957365248,133840896,163966976,911020032,8577,4320,0,0,0,0,1252,2108,0.240,0.670,1.140,0,0,0,0,0,24,189,0,9,0
11-03 14:34:54,5.128,1.538,93.333,0,0,2957213696,133971968,163966976,911040512,7121,4320,0,0,0,0,1187,2124,0.240,0.670,1.140,2,0,0,0,0,24,189,0,9,0
11-03 14:34:55,5.612,2.041,92.347,0,0,2957266944,133906432,163966976,911052800,8224,4212,0,0,0,0,1249,2189,0.240,0.670,1.140,1,0,0,0,0,24,189,0,9,0
11-03 14:34:56,7.071,1.010,90.909,0.505,0.505,2957344768,133808128,163971072,911069184,7065,3996,0,28672,0,2,1213,2148,0.220,0.660,1.140,1,0,0,0,0,24,189,0,9,0
11-03 14:34:57,6.122,2.551,90.816,0.510,0,2957455360,133681152,163971072,911085568,8557,4362,49152,0,3,0,1293,2344,0.220,0.660,1.140,0,0,2,0,0,24,189,0,9,0
11-03 14:34:58,4.688,1.042,93.229,1.042,0,2957127680,133939200,163975168,911151104,9836,4320,0,36864,0,3,1272,2354,0.220,0.660,1.140,0,0,0,0,0,24,189,0,9,0
11-03 14:34:59,6.091,1.523,91.878,0,0.508,2957185024,133873664,163975168,911159296,7657,3888,0,0,0,0,1192,2178,0.220,0.660,1.140,0,0,0,0,0,24,189,0,9,0
11-03 14:35:00,7.071,2.020,87.374,3.535,0,2957152256,133873664,163987456,911179776,8051,4266,0,196608,0,15,1238,2266,0.220,0.660,1.140,0,0,0,0,0,24,189,0,9,0
11-03 14:35:01,11.282,1.026,87.692,0,0,2957094912,133906432,163987456,911204352,19386,5339,0,0,0,0,1321,2433,0.200,0.650,1.130,2,0,0,0,0,24,189,0,9,0
11-03 14:35:02,6.667,2.051,86.154,4.103,1.026,2957041664,133943296,163987456,911220736,7254,4320,0,114688,0,19,1248,2126,0.200,0.650,1.130,0,1,0,0,0,24,189,0,9,0
11-03 14:35:03,6.736,1.554,86.010,4.663,1.036,2957160448,133812224,163987456,911233024,6687,4320,0,245760,0,45,1320,2148,0.200,0.650,1.130,0,0,0,0,0,24,189,0,9,0
11-03 14:35:04,5.641,1.538,92.308,0,0.513,2957144064,133812224,163987456,911249408,7556,3982,0,0,0,0,1222,2183,0.200,0.650,1.130,2,0,0,0,0,24,189,0,9,0
11-03 14:35:05,5.181,1.554,93.264,0,0,2957131776,133812224,163987456,911261696,8695,4320,0,0,0,0,1200,2192,0.200,0.650,1.130,1,0,0,0,0,24,189,0,9,0
11-03 14:35:06,7.035,1.508,90.955,0.503,0,2957066240,133783552,163987456,911355904,7283,3888,77824,0,7,0,1175,2116,0.190,0.640,1.120,1,0,0,0,0,24,189,0,9,0
11-03 14:35:07,40.102,3.046,54.315,2.030,0.508,2957328384,133394432,163991552,911478784,16135,4386,65536,40960,2,3,1771,3318,0.190,0.640,1.120,5,0,3,0,0,24,189,0,14,0
11-03 14:35:08,7.653,1.020,89.796,1.020,0.510,2957303808,133402624,163995648,911491072,11367,4320,0,49152,0,3,1299,2310,0.190,0.640,1.120,1,0,0,0,0,24,189,0,14,0
11-03 14:35:09,5.729,2.083,92.188,0,0,2957385728,133300224,163995648,911511552,12882,4418,0,0,0,0,1270,2208,0.190,0.640,1.120,1,0,1,0,0,24,189,0,14,0
11-03 14:35:10,6.701,2.577,86.598,4.124,0,2957361152,133300224,164007936,911523840,10133,4320,0,303104,0,18,1236,2162,0.190,0.640,1.120,1,0,0,0,0,24,189,0,14,0
11-03 14:35:11,6.633,1.531,89.286,2.041,0.510,2957660160,132980736,164007936,911544320,9215,3986,0,65536,0,6,1233,2198,0.170,0.620,1.120,0,0,1,0,0,24,189,0,13,0
11-03 14:35:12,10.256,2.051,85.128,2.564,0,2957709312,132923392,164007936,911552512,6416,4418,0,90112,0,9,1313,2361,0.170,0.620,1.120,2,0,0,0,0,24,189,0,13,0
11-03 14:35:13,6.599,2.030,64.467,26.904,0,2957316096,133296128,164007936,911572992,9534,4460,0,1355776,0,91,1425,2242,0.170,0.620,1.120,1,1,1,0,0,24,189,0,13,0
11-03 14:35:14,6.965,2.488,32.836,56.716,0.995,2956955648,133632000,164016128,911589376,6982,3930,0,1019904,0,158,1498,2240,0.170,0.620,1.120,0,0,0,0,0,24,189,0,13,0
11-03 14:35:15,6.218,1.554,90.674,1.554,0,2957172736,133394432,164016128,911609856,6850,4362,0,53248,0,6,1181,2211,0.170,0.620,1.120,1,0,1,0,0,24,189,0,13,0
11-03 14:35:16,7.576,1.515,90.404,0,0.505,2957115392,133439488,164016128,911622144,10166,4320,0,0,0,0,1247,2235,0.240,0.630,1.120,0,0,0,0,0,24,189,0,13,0
11-03 14:35:17,6.122,2.041,91.327,0,0.510,2957209600,133328896,164016128,911638528,8766,3986,0,0,0,0,1150,2224,0.240,0.630,1.120,0,0,3,0,0,24,189,0,13,0
11-03 14:35:18,7.071,2.525,88.889,1.010,0.505,2956988416,133537792,164020224,911646720,10222,4362,0,36864,0,3,1213,2191,0.240,0.630,1.120,0,0,0,0,0,24,189,0,13,0
11-03 14:35:19,4.688,1.042,93.750,0,0.521,2957455360,132919296,164020224,911798272,7947,4200,0,0,0,0,1210,2187,0.240,0.630,1.120,1,0,1,0,0,24,189,0,13,0
11-03 14:35:20,6.667,1.026,88.205,3.590,0.513,2957406208,132956160,164020224,911810560,8087,4050,0,200704,0,15,1210,2164,0.240,0.630,1.120,0,0,0,0,0,24,189,0,13,0
11-03 14:35:21,5.729,2.083,90.104,2.083,0,2957393920,132947968,164020224,911831040,9752,4362,0,61440,0,6,1244,2143,0.220,0.620,1.110,0,0,1,0,0,24,189,0,13,0
11-03 14:35:22,6.154,2.051,91.282,0,0.513,2957012992,133316608,164020224,911843328,8978,4092,0,0,0,0,1167,2111,0.220,0.620,1.110,0,0,0,0,0,24,189,0,13,0
11-03 14:35:23,7.576,1.010,91.414,0,0,2957754368,132562944,164020224,911855616,8537,4200,0,0,0,0,1125,2131,0.220,0.620,1.110,0,0,1,0,0,24,189,0,13,0
11-03 14:35:24,5.051,2.525,91.919,0,0.505,2957623296,132673536,164020224,911876096,8349,4320,0,0,0,0,1130,2119,0.220,0.620,1.110,0,0,0,0,0,24,189,0,13,0
11-03 14:35:25,6.091,2.538,91.371,0,0,2958020608,132268032,164020224,911884288,11668,4362,0,0,0,0,1182,2167,0.220,0.620,1.110,0,0,1,0,0,24,189,0,13,0
11-03 14:35:26,6.122,1.020,92.857,0,0,2957893632,132378624,164020224,911900672,8844,3930,0,0,0,0,1243,2126,0.200,0.610,1.100,0,0,0,0,0,24,189,0,13,0
11-03 14:35:27,7.960,2.985,88.060,0.995,0,2958053376,132202496,164020224,911917056,8581,4404,36864,28672,6,2,1248,2256,0.200,0.610,1.100,0,0,3,0,0,24,189,0,13,0
11-03 14:35:28,5.641,1.026,92.308,0.513,0.513,2957692928,132509696,164024320,911966208,9165,4320,0,36864,0,3,1132,2163,0.200,0.610,1.100,0,0,0,0,0,24,189,0,13,0
11-03 14:35:29,5.102,2.551,92.347,0,0,2957623296,132562944,164024320,911982592,7098,3930,0,0,0,0,1093,2090,0.200,0.610,1.100,0,0,1,0,0,24,189,0,13,0
11-03 14:35:30,6.599,1.523,89.340,2.538,0,2957377536,132792320,164024320,911998976,9307,4404,0,147456,0,9,1212,2205,0.200,0.610,1.100,0,1,0,0,0,24,189,0,13,0
11-03 14:35:31,5.236,1.571,91.623,1.571,0,2958008320,132149248,164024320,912011264,12721,4362,0,53248,0,6,1254,2215,0.180,0.600,1.100,2,0,1,0,0,24,189,0,11,0
11-03 14:35:32,4.145,3.109,90.155,2.073,0.518,2957881344,132251648,164028416,912031744,8321,4320,0,61440,0,6,1201,2082,0.180,0.600,1.100,0,0,0,0,0,24,189,0,11,0
11-03 14:35:33,7.732,1.031,91.237,0,0,2957950976,132173824,164028416,912039936,13058,4362,0,0,0,0,1267,2058,0.180,0.600,1.100,0,0,1,0,0,24,189,0,9,0
11-03 14:35:34,5.128,1.538,92.821,0,0.513,2957852672,132251648,164028416,912060416,9905,4038,0,0,0,0,1232,2181,0.180,0.600,1.100,1,0,0,0,0,24,189,0,9,0
11-03 14:35:35,5.641,2.051,92.308,0,0,2957709312,132382720,164028416,912072704,8666,4254,0,0,0,0,1153,2024,0.180,0.600,1.100,0,0,1,0,0,24,189,0,9,0
11-03 14:35:36,5.556,2.525,91.919,0,0,2957692928,132382720,164028416,912089088,6775,4320,0,0,0,0,1087,2019,0.170,0.590,1.090,2,0,0,0,0,24,189,0,9,0
11-03 14:35:37,10.769,1.026,87.179,1.026,0,2957746176,132317184,164028416,912101376,9787,4308,0,36864,0,3,1331,2379,0.170,0.590,1.090,0,0,3,0,0,24,189,0,8,0
11-03 14:35:38,6.667,2.051,90.256,0.513,0.513,2957688832,132349952,164032512,912121856,8383,4416,0,40960,0,3,1278,2227,0.170,0.590,1.090,0,0,0,0,0,24,189,0,8,0
11-03 14:35:39,6.186,2.062,91.237,0.515,0,2957709312,132276224,164032512,912175104,7381,4362,40960,0,2,0,1222,2195,0.170,0.590,1.090,1,0,1,0,0,24,189,0,8,0
11-03 14:35:40,6.250,1.042,88.021,4.167,0.521,2957709312,132251648,164036608,912195584,9282,4320,0,323584,0,20,1273,2256,0.170,0.590,1.090,0,0,0,0,0,24,189,0,8,0
11-03 14:35:41,5.612,2.551,89.796,2.041,0,2957451264,132493312,164040704,912207872,10858,3930,0,53248,0,6,1275,2201,0.160,0.580,1.080,0,0,1,0,0,24,189,0,8,0
11-03 14:35:42,8.808,1.554,86.528,2.591,0.518,2957213696,132706304,164048896,912224256,7851,4362,0,102400,0,9,1324,2312,0.160,0.580,1.080,3,0,0,0,0,24,189,0,8,0
11-03 14:35:43,6.633,2.041,91.327,0,0,2957516800,132386816,164048896,912240640,9962,4362,0,0,0,0,1264,2188,0.160,0.580,1.080,0,0,1,0,0,24,189,0,8,0
11-03 14:35:44,5.208,1.042,90.625,3.125,0,2957185024,132698112,164048896,912261120,8427,3888,0,323584,0,17,1291,2226,0.160,0.580,1.080,0,0,0,0,0,24,189,0,8,0
11-03 14:35:45,5.699,1.036,55.440,37.306,0.518,2958118912,131760128,164048896,912265216,8403,4362,0,1175552,0,118,1338,2098,0.160,0.580,1.080,0,4,1,0,0,24,189,0,8,0
11-03 14:35:46,7.143,2.041,79.082,11.224,0.510,2957770752,132087808,164052992,912281600,7691,3984,0,274432,0,43,1354,2229,0.220,0.590,1.080,0,0,0,0,0,24,189,0,8,0
11-03 14:35:47,8.205,1.538,89.231,1.026,0,2957840384,131792896,164052992,912506880,8599,4308,204800,0,8,0,1333,2327,0.220,0.590,1.080,1,0,3,0,0,24,189,0,8,0
11-03 14:35:48,6.599,2.030,90.863,0.508,0,2957877248,131743744,164052992,912519168,8901,4266,0,36864,0,3,1239,2265,0.220,0.590,1.080,0,0,0,0,0,24,189,0,8,0
11-03 14:35:49,6.154,1.026,92.308,0,0.513,2958004224,131600384,164052992,912535552,8376,4026,0,0,0,0,1205,2134,0.220,0.590,1.080,2,1,1,0,0,24,189,0,8,0
11-03 14:35:50,6.091,2.030,88.325,3.553,0,2957934592,131645440,164052992,912560128,8688,4320,12288,192512,2,15,1200,2243,0.220,0.590,1.080,0,0,0,0,0,24,189,0,8,0
11-03 14:35:51,6.599,1.015,90.355,2.030,0,2957557760,132005888,164052992,912576512,6444,4254,0,53248,0,6,1232,2241,0.210,0.580,1.080,4,0,1,0,0,24,189,0,8,0
11-03 14:35:52,4.615,2.564,92.308,0,0.513,2957615104,131932160,164052992,912592896,6717,4038,0,0,0,0,1174,2123,0.210,0.580,1.080,0,0,0,0,0,24,189,0,8,0
11-03 14:35:53,6.633,1.531,91.327,0,0.510,2957832192,131702784,164052992,912605184,9285,3996,0,0,0,0,1189,2168,0.210,0.580,1.080,6,0,1,0,0,24,189,0,8,0
11-03 14:35:54,8.040,2.513,89.447,0,0,2957463552,132055040,164052992,912621568,7747,4254,0,0,0,0,1253,2202,0.210,0.580,1.080,1,0,0,0,0,24,189,0,8,0
11-03 14:35:55,7.071,2.020,90.404,0,0.505,2957185024,132317184,164052992,912637952,7602,4146,0,0,0,0,1318,2198,0.210,0.580,1.080,2,0,0,0,0,24,189,0,8,0
11-03 14:35:56,6.599,3.046,89.848,0.508,0,2957938688,131547136,164052992,912654336,10155,4146,0,28672,0,2,1155,2056,0.190,0.570,1.070,1,0,1,0,0,24,189,0,8,0
11-03 14:35:57,6.154,1.538,92.308,0,0,2957791232,131682304,164052992,912666624,11164,4362,0,0,0,0,1247,2168,0.190,0.570,1.070,1,0,2,0,0,24,189,0,8,0
11-03 14:35:58,8,1.500,89,1,0.500,2957787136,131674112,164052992,912678912,9259,4254,0,36864,0,3,1232,2140,0.190,0.570,1.070,1,0,1,0,0,24,189,0,8,0
11-03 14:35:59,5.612,2.041,92.347,0,0,2957856768,131584000,164052992,912699392,7863,4038,0,0,0,0,1195,2114,0.190,0.570,1.070,1,0,0,0,0,24,189,0,8,0
11-03 14:36:00,6.736,2.073,87.565,3.627,0,2957594624,131829760,164057088,912711680,7791,4362,0,204800,0,15,1196,2186,0.190,0.570,1.070,4,0,1,0,0,24,189,0,8,0
11-03 14:36:01,12.245,2.551,83.673,1.531,0,2957307904,132091904,164057088,912736256,18839,5561,0,53248,0,6,1300,2285,0.170,0.560,1.070,1,0,0,0,0,24,189,0,8,0
11-03 14:36:02,7.576,2.020,89.899,0,0.505,2957803520,131579904,164057088,912752640,7074,4386,0,0,0,0,1134,2100,0.170,0.560,1.070,0,0,1,0,0,24,189,0,8,0
11-03 14:36:03,6.122,1.020,92.857,0,0,2957684736,131682304,164057088,912769024,7100,3930,0,0,0,0,1146,2094,0.170,0.560,1.070,2,0,0,0,0,24,189,0,8,0
11-03 14:36:04,5.155,1.546,93.299,0,0,2957873152,131481600,164057088,912781312,7468,4456,0,0,0,0,1156,2130,0.170,0.560,1.070,0,0,1,0,0,24,189,0,8,0
11-03 14:36:05,6.533,2.010,91.457,0,0,2957590528,131747840,164057088,912797696,7032,3888,0,0,0,0,1147,2093,0.170,0.560,1.070,1,0,0,0,0,24,189,0,8,0
11-03 14:36:06,8,3,87.500,1,0.500,2957737984,131452928,164061184,912941056,6968,4362,0,28672,0,2,1201,2158,0.160,0.550,1.060,0,0,1,0,0,24,189,0,8,0
11-03 14:36:07,9.694,2.041,87.245,0.510,0.510,2957737984,131428352,164061184,912965632,9815,4362,0,32768,0,3,1271,2207,0.160,0.550,1.060,2,0,2,0,0,24,189,0,8,0
11-03 14:36:08,7.107,1.015,90.863,1.015,0,2957959168,131194880,164061184,912977920,6145,3930,0,36864,0,3,1152,2097,0.160,0.550,1.060,0,0,1,0,0,24,189,0,1,0
11-03 14:36:09,6.633,1.020,92.347,0,0,2957676544,131461120,164061184,912994304,7709,4320,0,0,0,0,1227,2177,0.160,0.550,1.060,0,0,0,0,0,24,189,0,1,0
11-03 14:36:10,6.667,2.051,88.718,2.564,0,2957742080,131325952,164073472,913051648,16296,4362,0,401408,0,20,1266,2167,0.160,0.550,1.060,0,0,1,0,0,24,189,0,1,0
11-03 14:36:11,6.566,1.515,89.394,2.020,0.505,2957533184,131526656,164073472,913059840,12417,3930,0,192512,0,33,1250,2140,0.150,0.540,1.060,0,0,0,0,0,24,189,0,1,0
11-03 14:36:12,10.101,3.030,83.838,2.525,0.505,2957799424,131231744,164085760,913076224,6944,4362,0,102400,0,9,1283,2222,0.150,0.540,1.060,1,0,1,0,0,24,189,0,1,0
11-03 14:36:13,7.071,2.020,90.909,0,0,2957680640,131334144,164085760,913092608,10096,4320,0,0,0,0,1249,2154,0.150,0.540,1.060,2,0,0,0,0,24,189,0,1,0
11-03 14:36:14,4.145,2.073,89.119,4.145,0.518,2957656064,131330048,164093952,913113088,6895,3930,0,331776,0,16,1163,2159,0.150,0.540,1.060,1,0,1,0,0,24,189,0,1,0
11-03 14:36:15,7,2,89,2,0,2957578240,131399680,164093952,913121280,9490,4362,0,53248,0,6,1183,2179,0.150,0.540,1.060,4,0,0,0,0,24,189,0,1,0
11-03 14:36:16,7.035,2.010,75.377,15.578,0,2957987840,130969600,164093952,913141760,7991,4308,0,806912,0,56,1274,2166,0.130,0.530,1.050,3,1,1,0,0,24,189,0,1,0
11-03 14:36:17,5.102,2.041,70.408,22.449,0,2957705216,131239936,164093952,913154048,6405,3942,0,679936,0,116,1280,2154,0.130,0.530,1.050,0,0,2,0,0,24,189,0,1,0
11-03 14:36:18,5.641,2.564,90.256,1.026,0.513,2957811712,131104768,164093952,913182720,8631,4362,0,73728,0,3,1192,2097,0.130,0.530,1.050,4,0,1,0,0,24,189,0,1,0
11-03 14:36:19,5.641,1.026,92.821,0,0.513,2957729792,131174400,164093952,913195008,10500,4362,0,4096,0,0,1224,2193,0.130,0.530,1.050,1,0,0,0,0,24,189,0,1,0
11-03 14:36:20,5.155,2.062,90.206,2.577,0,2957815808,131072000,164093952,913211392,9784,4200,0,196608,0,15,1275,2181,0.130,0.530,1.050,1,0,1,0,0,24,189,0,1,0
11-03 14:36:21,5.612,2.041,90.306,2.041,0,2957668352,131207168,164093952,913223680,12958,4050,0,53248,0,6,1222,2077,0.120,0.520,1.040,0,0,0,0,0,24,189,0,1,0
11-03 14:36:22,6.701,1.546,91.237,0,0.515,2957819904,131039232,164093952,913240064,12342,4362,0,0,0,0,1249,2113,0.120,0.520,1.040,2,0,1,0,0,24,189,0,1,0
11-03 14:36:23,7.216,1.031,91.753,0,0,2957705216,131141632,164093952,913252352,7929,4362,0,0,0,0,1235,2175,0.120,0.520,1.040,0,0,0,0,0,24,189,0,1,0
11-03 14:36:24,7.035,3.015,89.950,0,0,2957656064,131170304,164093952,913272832,9511,4362,0,0,0,0,1179,2120,0.120,0.520,1.040,2,0,1,0,0,24,189,0,1,0
11-03 14:36:25,6.154,1.538,92.308,0,0,2957578240,131239936,164093952,913281024,10683,3942,0,0,0,0,1179,2077,0.120,0.520,1.040,1,0,0,0,0,24,189,0,1,0
11-03 14:36:26,6.122,2.041,90.816,0.510,0.510,2957885440,130912256,164093952,913301504,7117,4308,0,28672,0,2,1220,2139,0.110,0.510,1.040,2,0,1,0,0,24,189,0,1,0
11-03 14:36:27,7.692,1.538,90.256,0,0.513,2957930496,130854912,164093952,913313792,10532,3972,0,0,0,0,1227,2131,0.110,0.510,1.040,3,0,2,0,0,24,189,0,1,0
11-03 14:36:28,7.107,3.046,87.817,1.015,1.015,2957856768,130879488,164093952,913362944,1861,112,45056,0,4,0,1065,1938,0.110,0.510,1.040,0,0,1,0,0,24,189,0,1,0
11-03 14:36:29,5.181,1.554,92.746,0.518,0,2957737984,130985984,164098048,913371136,7702,4320,0,36864,0,3,1238,2171,0.110,0.510,1.040,2,0,0,0,0,24,189,0,1,0
11-03 14:36:30,7.107,1.523,87.817,3.553,0,2957836288,130850816,164102144,913403904,8926,3930,0,262144,0,17,1236,2177,0.110,0.510,1.040,0,0,1,0,0,24,189,0,1,0
11-03 14:36:31,5.584,1.523,90.355,2.030,0.508,2957746176,130920448,164106240,913420288,9450,4404,0,53248,0,6,1207,2129,0.100,0.500,1.030,1,0,0,0,0,24,189,0,1,0
11-03 14:36:32,8.081,2.020,89.899,0,0,2957516800,131133440,164106240,913436672,6948,3930,0,0,0,0,1184,2150,0.100,0.500,1.030,1,0,1,0,0,24,189,0,1,0
11-03 14:36:33,6.533,2.010,90.955,0,0.503,2957111296,131526656,164106240,913448960,7810,4320,0,0,0,0,1275,2206,0.100,0.500,1.030,0,0,0,0,0,24,189,0,1,0
11-03 14:36:34,5.181,2.073,92.746,0,0,2957856768,130629632,164106240,913600512,8052,4362,0,0,0,0,1211,2176,0.100,0.500,1.030,0,0,1,0,0,24,189,0,1,0
11-03 14:36:35,6.091,2.030,91.878,0,0,2957840384,130633728,164106240,913612800,6913,3930,0,0,0,0,1151,2154,0.100,0.500,1.030,1,0,0,0,0,24,189,0,1,0
11-03 14:36:36,7.107,1.523,88.832,2.030,0.508,2957574144,130879488,164106240,913633280,8596,4362,0,28672,0,2,1190,2171,0.100,0.490,1.030,1,0,1,0,0,24,189,0,1,0
11-03 14:36:37,7.143,2.041,89.796,1.020,0,2957557760,130887680,164106240,913641472,9166,3888,0,24576,0,3,1197,2254,0.100,0.490,1.030,1,0,2,0,0,24,189,0,1,0
11-03 14:36:38,8.081,1.010,90.404,0,0.505,2957828096,130596864,164106240,913661952,8169,4362,0,0,0,0,1263,2232,0.100,0.490,1.030,1,0,1,0,0,24,189,0,1,0
11-03 14:36:39,7.614,2.538,87.310,2.538,0,2957873152,130539520,164106240,913674240,7826,4362,0,167936,0,10,1275,2278,0.100,0.490,1.030,1,0,0,0,0,24,189,0,1,0
11-03 14:36:40,7.960,1.990,88.557,1.493,0,2957479936,130912256,164106240,913694720,7881,3930,0,53248,0,6,1206,2117,0.100,0.490,1.030,1,0,1,0,0,24,189,0,1,0
11-03 14:36:41,6.154,1.026,88.718,4.103,0,2957230080,131145728,164110336,913707008,8606,4320,12288,184320,2,15,1309,2205,0.170,0.500,1.030,2,0,0,0,0,24,189,0,1,0
