"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","13 Jan 2020 22:36:13 UTC"
"system","total cpu usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
13-01 23:24:28,10.294,2.941,79.412,2.941,4.412,3163963392,112742400,109244416,784625664,6795,2528,0,172032,0,12,1337,2150,0.330,0.470,1.110,1,0,1,0,0,26,189,0,13,1
13-01 23:24:29,8.718,2.051,84.103,1.538,3.590,3163750400,112939008,109244416,784642048,5337,2430,0,73728,0,7,1264,2084,0.330,0.470,1.110,1,0,0,0,0,26,189,0,13,1
13-01 23:24:30,10.101,3.030,78.788,3.535,4.545,3164315648,112361472,109248512,784650240,10392,2528,0,212992,0,13,1322,2200,0.330,0.470,1.110,1,0,1,0,0,26,189,0,13,1
13-01 23:24:31,8.586,2.020,87.374,1.515,0.505,3164360704,112304128,109252608,784658432,5281,2430,0,53248,0,6,1284,2197,0.300,0.460,1.110,2,0,0,0,0,26,189,0,13,1
13-01 23:24:32,7.035,2.010,83.920,4.523,2.513,3164454912,112201728,109252608,784666624,5354,2798,0,192512,0,15,1335,2263,0.300,0.460,1.110,1,0,3,0,0,26,189,0,13,1
13-01 23:24:33,6.701,2.062,88.660,1.546,1.031,3164336128,112304128,109256704,784678912,8749,2430,0,53248,0,6,1289,2207,0.300,0.460,1.110,4,0,0,0,0,26,189,0,13,1
13-01 23:24:34,7.576,3.535,87.374,1.010,0.505,3164401664,112234496,109260800,784678912,5874,2528,0,36864,0,3,1319,2247,0.300,0.460,1.110,1,0,1,0,0,26,189,0,13,1
13-01 23:24:35,8.629,2.030,44.162,43.655,1.523,3164475392,112140288,109260800,784699392,7764,2430,0,1511424,0,138,1598,2255,0.300,0.460,1.110,1,1,0,0,0,26,189,0,13,1
13-01 23:24:36,8.911,1.980,37.624,50.495,0.990,3164442624,112168960,109260800,784703488,7568,2528,0,770048,0,130,1505,2114,0.440,0.490,1.110,1,1,1,0,0,26,189,0,13,1
13-01 23:24:37,10.660,2.030,53.807,31.472,2.030,3164422144,112173056,109260800,784719872,7518,2528,0,159744,0,18,1435,2387,0.440,0.490,1.110,1,0,0,0,0,26,189,0,13,1
13-01 23:24:38,8.122,3.046,88.325,0.508,0,3164422144,112168960,109260800,784723968,4744,2570,0,36864,0,3,1314,2270,0.440,0.490,1.110,1,0,1,0,0,26,189,0,13,1
13-01 23:24:39,8.205,1.026,87.179,3.077,0.513,3164405760,112173056,109260800,784736256,4882,2514,0,262144,0,14,1337,2324,0.440,0.490,1.110,1,0,0,0,0,26,189,0,13,1
13-01 23:24:40,7.071,3.030,88.384,1.515,0,3164340224,112230400,109260800,784744448,4100,2202,0,53248,0,6,1221,2101,0.440,0.490,1.110,1,0,1,0,0,26,189,0,13,1
13-01 23:24:41,8.122,2.030,86.802,3.046,0,3164188672,112369664,109260800,784756736,5791,2376,0,65536,0,7,1322,2204,0.400,0.480,1.100,1,0,0,0,0,26,189,0,13,1
13-01 23:24:42,8.081,2.020,89.394,0,0.505,3164450816,112103424,109260800,784760832,7094,2852,0,0,0,0,1331,2236,0.400,0.480,1.100,1,0,3,0,0,26,189,0,13,1
13-01 23:24:43,7.538,2.513,89.447,0,0.503,3164327936,112209920,109260800,784777216,4054,2472,0,0,0,0,1248,2104,0.400,0.480,1.100,1,0,0,0,0,26,189,0,13,1
13-01 23:24:44,8.163,2.551,89.286,0,0,3164463104,112070656,109260800,784781312,5114,2472,0,0,0,0,1249,2141,0.400,0.480,1.100,1,0,1,0,0,26,189,0,13,1
13-01 23:24:45,8.122,2.030,88.832,0,1.015,3164377088,112144384,109260800,784793600,4568,2430,0,0,0,0,1296,2178,0.400,0.480,1.100,1,0,0,0,0,26,189,0,13,1
13-01 23:24:46,9.500,1,88.500,1,0,3164602368,111910912,109260800,784801792,4904,2472,0,32768,0,2,1235,2154,0.370,0.470,1.100,1,0,1,0,0,26,189,0,13,1
13-01 23:24:47,8.458,2.488,88.557,0,0.498,3164393472,112111616,109260800,784809984,4027,2472,0,0,0,0,1205,2047,0.370,0.470,1.100,4,0,0,0,0,26,189,0,13,1
13-01 23:24:48,9.184,2.551,87.755,0.510,0,3164160000,112328704,109260800,784826368,4771,2742,0,36864,0,3,1337,2235,0.370,0.470,1.100,1,0,1,0,0,26,189,0,13,1
13-01 23:24:49,8.718,2.051,83.077,5.641,0.513,3164049408,112427008,109264896,784834560,4757,2646,0,196608,0,15,1373,2279,0.370,0.470,1.100,1,0,0,0,0,26,189,0,13,1
13-01 23:24:50,8.586,2.525,85.859,2.020,1.010,3164672000,111788032,109273088,784842752,5663,2796,0,57344,0,6,1377,2284,0.370,0.470,1.100,2,0,1,0,0,26,189,0,12,1
13-01 23:24:51,8.586,2.525,88.889,0,0,3164655616,111792128,109273088,784855040,3795,2202,0,36864,0,9,1221,2022,0.420,0.480,1.100,1,0,0,0,0,26,189,0,12,1
13-01 23:24:52,8.163,3.571,88.265,0,0,3164598272,111841280,109273088,784863232,4038,2742,0,286720,0,6,1369,2139,0.420,0.480,1.100,6,0,3,0,0,26,189,0,12,1
13-01 23:24:53,10.553,2.513,86.935,0,0,3164344320,112082944,109273088,784875520,5205,2700,0,0,0,0,1308,2064,0.420,0.480,1.100,1,0,0,0,0,26,189,0,12,1
13-01 23:24:54,8.629,2.030,88.832,0,0.508,3164561408,111722496,109273088,785018880,5026,2742,0,0,0,0,1280,2151,0.420,0.480,1.100,1,0,1,0,0,26,189,0,11,1
13-01 23:24:55,9.645,2.538,86.802,1.015,0,3164352512,111923200,109273088,785027072,3392,2472,0,45056,0,2,1307,2173,0.420,0.480,1.100,2,0,0,0,0,26,189,0,11,1
13-01 23:24:56,8.629,3.046,86.802,1.015,0.508,3164545024,111722496,109273088,785035264,3797,2526,0,36864,0,3,1288,2196,0.390,0.470,1.090,1,0,1,0,0,26,189,0,11,1
13-01 23:24:57,8.163,2.041,85.204,4.592,0,3164360704,111890432,109281280,785043456,6988,2418,0,290816,0,17,1361,2390,0.390,0.470,1.090,3,0,0,0,0,26,189,0,11,1
13-01 23:24:58,14.721,3.046,77.665,1.015,3.553,3164385280,111849472,109281280,785059840,8538,3659,0,36864,0,3,1438,2396,0.390,0.470,1.090,1,0,1,0,0,26,190,0,11,1
13-01 23:24:59,10.101,3.030,82.323,3.030,1.515,3164299264,111923200,109281280,785072128,12374,3276,0,53248,0,6,1369,2180,0.390,0.470,1.090,4,0,0,0,0,26,189,0,11,1
13-01 23:25:00,11.330,3.448,82.759,0.985,1.478,3164327936,111882240,109281280,785084416,4929,2472,0,36864,0,3,1342,2211,0.390,0.470,1.090,2,0,1,0,0,26,189,0,11,1
13-01 23:25:01,7.071,3.030,82.828,5.051,2.020,3164307456,111890432,109285376,785092608,4696,2430,0,299008,0,18,1317,2206,0.360,0.460,1.080,1,0,0,0,0,26,189,0,11,1
13-01 23:25:02,8.122,1.523,87.817,2.030,0.508,3163975680,112209920,109285376,785104896,5113,2472,0,73728,0,7,1223,2132,0.360,0.460,1.080,1,0,3,0,0,26,189,0,12,1
13-01 23:25:03,6.599,3.553,89.848,0,0,3163873280,112308224,109285376,785108992,4297,2472,0,0,0,0,1147,2074,0.360,0.460,1.080,1,0,0,0,0,26,189,0,12,1
13-01 23:25:04,7.538,3.518,87.940,1.005,0,3164385280,111779840,109285376,785125376,3871,2472,0,0,0,0,1190,2037,0.360,0.460,1.080,2,1,1,0,0,26,189,0,11,0
13-01 23:25:05,9.045,2.513,79.899,8.040,0.503,3164463104,111697920,109285376,785129472,4537,2214,0,36864,0,3,1227,2108,0.360,0.460,1.080,2,0,0,0,0,26,189,0,11,0
13-01 23:25:06,7.143,1.531,85.714,5.612,0,3164213248,111882240,109285376,785195008,4762,2418,53248,208896,6,15,1171,2049,0.650,0.520,1.100,1,0,1,0,0,26,189,0,11,0
13-01 23:25:07,10.714,1.020,42.347,45.918,0,3163971584,112111616,109289472,785203200,4783,2472,0,614400,0,101,1378,2190,0.650,0.520,1.100,5,3,0,0,0,26,189,0,11,0
13-01 23:25:08,8.500,2.500,59,30,0,3164590080,111468544,109297664,785219584,4248,2472,0,335872,0,59,1269,2078,0.650,0.520,1.100,3,0,1,0,0,26,189,0,9,0
13-01 23:25:09,7.653,1.531,87.245,3.061,0.510,3164409856,111636480,109297664,785231872,5066,2472,0,249856,0,12,1153,2113,0.650,0.520,1.100,4,0,0,0,0,26,189,0,9,0
13-01 23:25:10,6.701,2.062,89.691,1.546,0,3164508160,111529984,109297664,785240064,5030,2472,0,53248,0,6,1189,2169,0.650,0.520,1.100,3,0,1,0,0,26,189,0,7,0
13-01 23:25:11,9.045,2.010,83.417,5.528,0,3164430336,111595520,109297664,785252352,5013,2472,0,53248,0,6,1198,2156,0.600,0.510,1.090,2,0,0,0,0,26,189,0,7,0
13-01 23:25:12,5.155,2.577,91.753,0,0.515,3164418048,111599616,109297664,785260544,5627,2472,0,0,0,0,1226,2187,0.600,0.510,1.090,6,0,3,0,0,26,189,0,7,0
13-01 23:25:13,6.667,2.051,82.564,8.205,0.513,3164438528,111566848,109297664,785272832,4803,2524,0,188416,0,40,1248,2180,0.600,0.510,1.090,1,0,0,0,0,26,189,0,7,0
13-01 23:25:14,7.107,2.538,90.355,0,0,3164299264,111697920,109297664,785281024,6169,2472,0,0,0,0,1223,2189,0.600,0.510,1.090,3,0,1,0,0,26,189,0,7,0
13-01 23:25:15,8.040,2.513,89.447,0,0,3164315648,111669248,109297664,785293312,4371,2472,0,0,0,0,1281,2215,0.600,0.510,1.090,1,0,0,0,0,26,189,0,7,0
13-01 23:25:16,9.045,1.508,87.940,1.005,0.503,3163938816,112029696,109305856,785301504,5076,2472,0,28672,0,2,1243,2219,0.550,0.500,1.090,1,0,1,0,0,26,189,0,7,0
13-01 23:25:17,8.586,1.010,90.404,0,0,3163750400,112209920,109305856,785309696,4828,2700,0,0,0,0,1269,2214,0.550,0.500,1.090,2,0,0,0,0,26,189,0,7,0
13-01 23:25:18,8.081,2.020,88.889,1.010,0,3164217344,111730688,109305856,785321984,6869,2472,0,36864,0,3,1278,2237,0.550,0.500,1.090,1,0,1,0,0,26,189,0,7,0
13-01 23:25:19,9.045,1.508,88.945,0,0.503,3164377088,111566848,109305856,785326080,5182,2472,0,0,0,0,1323,2230,0.550,0.500,1.090,2,0,0,0,0,26,189,0,7,0
13-01 23:25:20,8.629,2.030,86.802,2.538,0,3164352512,111570944,109309952,785342464,5117,2742,0,151552,0,9,1313,2279,0.550,0.500,1.090,1,0,1,0,0,26,189,0,7,0
13-01 23:25:21,10,1.500,87,1.500,0,3164405760,111513600,109309952,785346560,4778,2430,0,53248,0,6,1293,2295,0.580,0.510,1.090,1,0,0,0,0,26,189,0,7,0
13-01 23:25:22,9.137,1.523,87.310,2.030,0,3164323840,111570944,109318144,785362944,6402,2202,0,57344,0,6,1377,2450,0.580,0.510,1.090,1,0,3,0,0,26,189,0,7,0
13-01 23:25:23,8.081,2.020,89.394,0,0.505,3164409856,111480832,109318144,785367040,5679,2472,0,258048,0,1,1290,2196,0.580,0.510,1.090,2,0,0,0,0,26,189,0,7,0
13-01 23:25:24,7.614,3.046,89.340,0,0,3164332032,111546368,109318144,785379328,5921,2742,0,0,0,0,1295,2223,0.580,0.510,1.090,3,0,1,0,0,26,189,0,7,0
13-01 23:25:25,10.101,2.020,87.879,0,0,3164422144,111448064,109318144,785387520,3928,2430,0,0,0,0,1296,2343,0.580,0.510,1.090,2,0,0,0,0,26,189,0,1,0
13-01 23:25:26,8.543,3.015,86.432,1.508,0.503,3164442624,111411200,109318144,785403904,4378,2742,0,49152,0,3,1269,2252,0.620,0.520,1.090,1,0,1,0,0,26,189,0,1,0
13-01 23:25:27,9.278,2.062,85.567,3.093,0,3164225536,111611904,109330432,785408000,6609,2742,0,184320,0,15,1382,2344,0.620,0.520,1.090,1,0,0,0,0,26,189,0,1,0
13-01 23:25:28,9.137,2.538,85.787,1.015,1.523,3164442624,111378432,109334528,785420288,6282,2742,0,36864,0,3,1333,2116,0.620,0.520,1.090,2,0,1,0,0,26,189,0,1,0
13-01 23:25:29,8.543,3.518,82.915,5.025,0,3164188672,111611904,109342720,785432576,5398,2430,0,192512,0,20,1375,2351,0.620,0.520,1.090,2,0,0,0,0,26,189,0,1,0
13-01 23:25:30,10.500,3,85.500,1,0,3164450816,111337472,109342720,785444864,4446,2742,0,36864,0,3,1286,2163,0.620,0.520,1.090,5,0,1,0,0,26,189,0,1,0
13-01 23:25:31,9.091,2.020,83.838,4.545,0.505,3164188672,111579136,109355008,785453056,4616,2742,0,299008,0,18,1299,2205,0.570,0.510,1.080,4,0,0,0,0,26,189,0,1,0
13-01 23:25:32,9.091,3.535,85.859,1.515,0,3164057600,111702016,109355008,785461248,4922,2472,0,53248,0,6,1223,2120,0.570,0.510,1.080,1,0,3,0,0,26,189,0,1,0
13-01 23:25:33,8.673,1.020,90.306,0,0,3163820032,111927296,109355008,785473536,6583,2430,0,0,0,0,1200,2121,0.570,0.510,1.080,1,0,0,0,0,26,189,0,1,0
13-01 23:25:34,8.629,2.030,88.325,0.508,0.508,3164016640,111726592,109355008,785477632,5880,2472,0,57344,0,4,1166,2122,0.570,0.510,1.080,1,0,1,0,0,26,189,0,1,0
13-01 23:25:35,8.247,2.577,89.175,0,0,3163824128,111902720,109355008,785494016,5862,2472,0,0,0,0,1229,2183,0.570,0.510,1.080,1,0,0,0,0,26,189,0,1,0
13-01 23:25:36,8.163,2.041,84.694,5.102,0,3164499968,111218688,109355008,785502208,5389,2742,0,184320,0,15,1225,2154,0.600,0.520,1.080,4,0,1,0,0,26,189,0,1,0
13-01 23:25:37,10.891,2.970,84.158,0.495,1.485,3164258304,111452160,109355008,785510400,4512,2430,0,32768,0,3,1269,2155,0.600,0.520,1.080,1,0,0,0,0,26,189,0,1,0
13-01 23:25:38,6.667,3.077,85.641,3.077,1.538,3163967488,111726592,109359104,785522688,8429,2472,0,163840,0,12,1293,2245,0.600,0.520,1.080,2,0,1,0,0,26,189,0,1,0
13-01 23:25:39,10.345,2.463,58.621,27.586,0.985,3163918336,111636480,109359104,785661952,7406,2472,0,565248,0,89,1376,2189,0.600,0.520,1.080,1,2,0,0,0,26,189,0,1,0
13-01 23:25:40,9.231,4.615,61.026,23.077,2.051,3164127232,111407104,109367296,785674240,5897,2472,0,487424,0,68,1393,2189,0.600,0.520,1.080,2,0,1,0,0,26,189,0,1,0
13-01 23:25:41,9.091,3.535,76.768,7.576,3.030,3163873280,111644672,109375488,785682432,5800,2484,0,61440,0,6,1250,2124,0.550,0.510,1.070,2,0,0,0,0,26,189,0,1,0
13-01 23:25:42,7.071,2.525,84.848,4.545,1.010,3163901952,111603712,109375488,785694720,6028,2580,0,57344,0,6,1195,2099,0.550,0.510,1.070,3,0,3,0,0,26,189,0,1,0
13-01 23:25:43,8.205,2.051,89.231,0,0.513,3163824128,111677440,109375488,785698816,4450,2622,0,0,0,0,1190,2121,0.550,0.510,1.070,6,0,0,0,0,26,189,0,1,0
13-01 23:25:44,7.576,2.020,90.404,0,0,3163914240,111570944,109375488,785715200,3916,2202,0,0,0,0,1172,2134,0.550,0.510,1.070,5,0,1,0,0,26,189,0,1,0
13-01 23:25:45,7.143,2.041,90.306,0,0.510,3163770880,111710208,109375488,785719296,4517,2430,0,0,0,0,1191,2151,0.550,0.510,1.070,1,0,0,0,0,26,189,0,1,0
13-01 23:25:46,8.458,2.985,88.557,0,0,3163869184,111603712,109375488,785727488,7254,2202,0,0,0,0,1252,2145,0.510,0.500,1.070,3,0,1,0,0,26,189,0,1,0
13-01 23:25:47,8.543,2.513,87.940,1.005,0,3163783168,111677440,109379584,785735680,5630,2742,0,28672,0,2,1305,2264,0.510,0.500,1.070,1,0,0,0,0,26,189,0,1,0
13-01 23:25:48,8,2,87.500,1.500,1,3163967488,111476736,109379584,785752064,4747,2472,0,36864,0,3,1293,2260,0.510,0.500,1.070,2,0,1,0,0,26,189,0,1,0
13-01 23:25:49,8.081,2.020,89.394,0,0.505,3163889664,111550464,109379584,785756160,7258,2430,0,0,0,0,1313,2305,0.510,0.500,1.070,1,0,0,0,0,26,189,0,1,0
13-01 23:25:50,8.122,2.030,85.787,4.061,0,3163852800,111570944,109383680,785768448,4031,2256,0,184320,0,15,1278,2274,0.510,0.500,1.070,2,0,1,0,0,26,189,0,1,0
13-01 23:25:51,7.614,2.030,88.325,1.523,0.508,3163967488,111448064,109387776,785772544,5916,2688,0,53248,0,6,1282,2299,0.630,0.530,1.070,1,0,0,0,0,26,189,0,1,0
13-01 23:25:52,7.035,3.518,88.945,0,0.503,3164532736,110866432,109387776,785788928,4027,2472,0,0,0,0,1271,2317,0.630,0.530,1.070,2,0,3,0,0,26,189,0,1,0
13-01 23:25:53,9.645,2.030,88.325,0,0,3164626944,110768128,109387776,785793024,4369,2700,0,0,0,0,1196,2237,0.630,0.530,1.070,4,0,0,0,0,26,189,0,1,0
13-01 23:25:54,7.035,3.015,89.950,0,0,3164540928,110841856,109387776,785805312,4091,2472,0,0,0,0,1140,2005,0.630,0.530,1.070,7,0,1,0,0,26,189,0,1,0
13-01 23:25:55,6.667,2.564,90.769,0,0,3164471296,110899200,109387776,785817600,4147,2472,0,253952,0,1,1240,2146,0.630,0.530,1.070,3,0,0,0,0,26,189,0,1,0
13-01 23:25:56,8.586,2.525,86.869,1.515,0.505,3164360704,110997504,109387776,785829888,3417,2202,0,49152,0,3,1243,2155,0.580,0.520,1.070,2,0,1,0,0,26,189,0,1,0
13-01 23:25:57,9.453,3.483,83.085,3.980,0,3164057600,111292416,109387776,785838080,5774,2472,0,204800,0,15,1342,2210,0.580,0.520,1.070,1,0,0,0,0,26,189,0,1,0
13-01 23:25:58,15.385,3.590,81.026,0,0,3164733440,110600192,109391872,785850368,6963,4028,0,36864,0,3,1449,2493,0.580,0.520,1.070,1,0,1,0,0,26,190,0,1,0
13-01 23:25:59,8.122,3.046,86.802,1.523,0.508,3164434432,110874624,109395968,785870848,12782,3393,0,53248,0,6,1364,2303,0.580,0.520,1.070,1,0,0,0,0,26,189,0,1,0
13-01 23:26:00,11,2,86,1,0,3164659712,110641152,109395968,785879040,5026,2484,0,143360,0,13,1218,2158,0.580,0.520,1.070,1,0,1,0,0,26,189,0,1,0
13-01 23:26:01,10.825,2.062,65.464,21.649,0,3164454912,110837760,109400064,785883136,5202,2784,0,475136,0,56,1466,2475,0.690,0.540,1.070,2,0,2,0,0,26,189,0,1,0
13-01 23:26:02,10,2.500,87,0,0.500,3164340224,110936064,109400064,785899520,4871,2770,0,0,0,0,1291,2164,0.690,0.540,1.070,1,0,3,0,0,26,189,0,2,0
13-01 23:26:03,10.152,2.030,86.802,1.015,0,3164426240,110837760,109400064,785911808,5014,2472,0,49152,0,5,1234,2208,0.690,0.540,1.070,2,1,0,0,0,26,189,0,2,0
13-01 23:26:04,11.055,2.513,85.930,0.503,0,3164327936,110927872,109400064,785920000,5203,2700,0,45056,0,4,1281,2169,0.690,0.540,1.070,3,0,1,0,0,26,189,0,1,0
13-01 23:26:05,9.548,2.513,84.422,3.015,0.503,3164401664,110837760,109404160,785932288,5804,2688,0,45056,0,4,1270,2186,0.690,0.540,1.070,2,0,0,0,0,26,189,0,1,0
13-01 23:26:06,8.500,2.500,86.500,2,0.500,3164303360,110927872,109404160,785940480,4628,2484,0,163840,0,9,1214,2084,0.640,0.530,1.070,2,0,1,0,0,26,189,0,1,0
13-01 23:26:07,11.055,2.010,84.422,2.010,0.503,3164409856,110804992,109404160,785956864,4558,2472,0,69632,0,9,1297,2327,0.640,0.530,1.070,2,0,0,0,0,26,189,0,1,0
13-01 23:26:08,9.548,1.508,84.925,4.020,0,3164200960,111005696,109404160,785965056,4460,2202,0,167936,0,12,1215,2105,0.640,0.530,1.070,2,0,0,0,0,26,189,0,1,0
13-01 23:26:09,9.091,2.525,87.879,0.505,0,3164364800,110837760,109404160,785969152,7141,2472,8192,0,1,0,1252,2061,0.640,0.530,1.070,1,0,1,0,0,26,189,0,1,0
13-01 23:26:10,9.231,2.051,77.436,9.231,2.051,3164303360,110874624,109408256,785989632,6270,2430,0,393216,0,57,1350,2225,0.640,0.530,1.070,1,1,0,0,0,26,189,0,1,0
13-01 23:26:11,7.143,2.551,45.918,43.878,0.510,3164078080,111087616,109412352,785997824,6280,2472,0,1019904,0,163,1444,2307,0.750,0.560,1.070,2,0,1,0,0,26,189,0,1,0
13-01 23:26:12,7.179,1.026,90.769,0.513,0.513,3164119040,111034368,109412352,786010112,5226,2472,0,0,0,0,1288,2302,0.750,0.560,1.070,4,1,2,0,0,26,189,0,1,0
13-01 23:26:13,7.653,2.041,85.714,4.082,0.510,3164057600,111087616,109412352,786018304,5224,2836,0,53248,0,6,1328,2302,0.750,0.560,1.070,3,0,1,0,0,26,189,0,1,0
13-01 23:26:14,8.122,1.015,90.863,0,0,3163815936,111321088,109412352,786026496,5778,2430,0,0,0,0,1261,2275,0.750,0.560,1.070,3,0,0,0,0,26,189,0,1,0
13-01 23:26:15,7.576,3.030,89.394,0,0,3164164096,110960640,109412352,786038784,4534,2472,0,0,0,0,1299,2271,0.750,0.560,1.070,2,0,1,0,0,26,189,0,1,0
13-01 23:26:16,6.122,2.551,90.816,0,0.510,3163828224,111288320,109412352,786046976,3856,2472,0,0,0,0,1163,2083,0.690,0.550,1.070,3,0,0,0,0,26,189,0,1,0
13-01 23:26:17,9.548,2.010,87.437,0,1.005,3163918336,111185920,109412352,786059264,5343,2472,0,0,0,0,1247,2088,0.690,0.550,1.070,4,0,1,0,0,26,189,0,1,0
13-01 23:26:18,7.614,2.030,79.695,10.660,0,3163676672,111415296,109416448,786067456,6111,2430,0,32768,0,2,1259,2244,0.690,0.550,1.070,2,1,0,0,0,26,189,0,1,0
13-01 23:26:19,6.566,4.040,86.364,3.030,0,3163963392,111124480,109416448,786071552,5764,2418,28672,32768,3,3,1264,2172,0.690,0.550,1.070,1,0,1,0,0,26,189,0,1,0
13-01 23:26:20,8.163,2.041,87.245,2.551,0,3163947008,111095808,109416448,786116608,7321,2256,0,147456,0,9,1288,2276,0.690,0.550,1.070,1,0,0,0,0,26,189,0,1,0
13-01 23:26:21,7.071,2.525,88.384,1.515,0.505,3163947008,111091712,109416448,786120704,5950,2418,0,49152,0,6,1216,2241,0.630,0.540,1.060,1,0,1,0,0,26,189,0,1,0
13-01 23:26:22,7.107,3.046,88.325,1.523,0,3164184576,110841856,109416448,786132992,5187,2484,0,53248,0,6,1293,2289,0.630,0.540,1.060,1,0,2,0,0,26,189,0,1,0
13-01 23:26:23,9.091,1.515,88.384,0,1.010,3164053504,110964736,109416448,786141184,4753,2472,0,0,0,0,1222,2186,0.630,0.540,1.060,2,0,1,0,0,26,189,0,1,0
13-01 23:26:24,7.035,2.513,90.452,0,0,3164041216,110968832,109416448,786149376,5666,2742,0,0,0,0,1256,2132,0.630,0.540,1.060,3,0,0,0,0,26,189,0,1,0
13-01 23:26:25,9.596,1.515,88.889,0,0,3163906048,111091712,109416448,786161664,5247,2472,0,0,0,0,1245,2174,0.630,0.540,1.060,1,0,1,0,0,26,189,0,1,0
13-01 23:26:26,8.163,3.571,87.245,0.510,0.510,3163758592,111095808,109416448,786305024,6161,2430,0,290816,0,4,1269,2219,0.580,0.530,1.060,3,0,0,0,0,26,189,0,1,0
13-01 23:26:27,8.543,2.513,86.432,2.513,0,3164327936,110518272,109416448,786313216,9061,2742,0,159744,0,9,1242,2127,0.580,0.530,1.060,1,0,1,0,0,26,189,0,1,0
13-01 23:26:28,8.163,2.551,87.755,1.531,0,3164409856,110428160,109416448,786321408,5849,2742,0,53248,0,6,1249,2114,0.580,0.530,1.060,4,0,0,0,0,26,189,0,1,0
13-01 23:26:29,9.091,3.535,85.859,1.010,0.505,3164340224,110485504,109416448,786333696,5653,2634,0,36864,0,3,1326,2110,0.580,0.530,1.060,3,0,1,0,0,26,189,0,1,0
13-01 23:26:30,12.121,2.525,83.838,1.010,0.505,3164352512,110460928,109416448,786345984,6059,2538,0,57344,0,8,1309,2297,0.580,0.530,1.060,1,0,0,0,0,26,189,0,1,0
13-01 23:26:31,8.081,2.525,86.869,2.525,0,3164286976,110518272,109416448,786354176,5775,2472,0,249856,0,11,1275,2224,0.530,0.520,1.050,1,0,1,0,0,26,189,0,1,0
13-01 23:26:32,7.107,2.538,87.817,2.538,0,3164463104,110333952,109416448,786362368,4258,2202,0,167936,0,17,1216,2259,0.530,0.520,1.050,4,0,2,0,0,26,189,0,1,0
13-01 23:26:33,8.040,2.513,87.437,1.508,0.503,3164610560,110170112,109416448,786378752,7208,2472,0,53248,0,6,1226,2118,0.530,0.520,1.050,1,0,1,0,0,26,189,0,1,0
13-01 23:26:34,10.448,1.990,85.572,1.990,0,3164565504,110206976,109416448,786386944,6595,2700,0,4096,0,1,1316,2299,0.530,0.520,1.050,1,2,0,0,0,26,189,0,1,0
13-01 23:26:35,9.045,2.010,85.427,3.015,0.503,3164463104,110297088,109416448,786399232,6839,2472,0,36864,0,2,1298,2235,0.530,0.520,1.050,1,0,1,0,0,26,189,0,1,0
13-01 23:26:36,8.458,1.990,87.562,1.990,0,3164413952,110333952,109424640,786403328,5715,2742,0,147456,0,9,1242,2193,0.490,0.510,1.040,4,0,0,0,0,26,189,0,1,0
13-01 23:26:37,11.500,2.500,85.500,0.500,0,3164434432,110297088,109424640,786419712,6078,2472,0,57344,0,4,1357,2288,0.490,0.510,1.040,2,0,1,0,0,26,189,0,1,0
13-01 23:26:38,8.458,2.488,83.085,3.483,2.488,3164348416,110366720,109432832,786427904,4993,2430,0,200704,0,15,1238,2196,0.490,0.510,1.040,1,0,0,0,0,26,189,0,1,0
13-01 23:26:39,9.596,3.535,81.313,2.525,3.030,3164442624,110264320,109432832,786436096,5898,2472,0,73728,0,9,1261,2141,0.490,0.510,1.040,1,0,1,0,0,26,189,0,1,0
13-01 23:26:40,7.732,1.546,88.144,2.062,0.515,3164389376,110301184,109436928,786448384,6847,2472,0,147456,0,9,1301,2252,0.490,0.510,1.040,1,0,0,0,0,26,189,0,1,0
13-01 23:26:41,6.771,1.562,89.583,2.083,0,3164024832,110653440,109441024,786456576,5178,2472,0,53248,0,6,1253,2259,0.450,0.500,1.040,1,0,1,0,0,26,189,0,1,0
13-01 23:26:42,8.040,2.513,59.296,29.648,0.503,3164209152,110460928,109441024,786464768,5477,2700,0,643072,0,107,1424,2351,0.450,0.500,1.040,2,3,2,0,0,26,189,0,1,0
13-01 23:26:43,8.163,2.551,68.878,20.408,0,3164045312,110616576,109441024,786472960,4995,2472,0,237568,0,39,1280,2195,0.450,0.500,1.040,3,0,1,0,0,26,189,0,1,0
13-01 23:26:44,5.641,2.051,92.308,0,0,3163836416,110813184,109441024,786485248,5627,2244,0,0,0,0,1184,2115,0.450,0.500,1.040,1,0,0,0,0,26,189,0,1,0
13-01 23:26:45,9.045,2.010,87.940,0,1.005,3164528640,110108672,109441024,786497536,5051,2472,0,0,0,0,1214,2165,0.450,0.500,1.040,1,0,1,0,0,26,189,0,1,0
13-01 23:26:46,8.500,2,89.500,0,0,3164323840,110309376,109441024,786501632,4900,2472,0,0,0,0,1203,2222,0.410,0.490,1.030,1,0,0,0,0,26,189,0,1,0
13-01 23:26:47,6.154,2.051,91.282,0,0.513,3164004352,110616576,109441024,786513920,5458,3042,0,0,0,0,1270,2276,0.410,0.490,1.030,2,0,1,0,0,26,189,0,1,0
